user_id,name,signup_date,purchase_amount,country
81ecc8c0-0647-4872-b3df-be66e2f20da5,Kyle Wilkins,2025-06-30,63.75,Bulgaria
a28ffbee-bd9e-4f5f-8c10-6173d56f06ea,Michele Wagner,2020-03-09,401.61,Portugal
4e38d185-eb49-4427-85ac-6ed183f4b120,Sarah Thompson,2025-08-20,482.49,Cameroon
49bf0e7d-07a6-4464-930f-d63c24a7c813,Angela Mcclure,2020-10-22,158.91,Solomon Islands
e3beae67-2612-4afd-94cc-1ca986a5cecd,Alexis Anderson,2021-01-17,64.65,Niger
cbb0269f-1b7a-4260-b24d-0ac4dc1a5410,Nathan Garcia,2021-10-20,295.55,Japan
05e90d9b-304c-4e80-baa2-148988b93402,Heather Thomas,2024-12-07,335.43,Bulgaria
947d321a-d134-49bc-886d-97bf6d9fe233,Debra Moore,2024-10-02,324.15,French Guiana
abb9f2a8-cfee-4ff3-bdf0-e8fc0a350340,Michelle Robertson,2022-06-12,485.83,Djibouti
34a2e249-7ff9-4255-9042-79adcfea0d95,Christian Ramirez,2023-10-27,103.88,Cuba
09312d99-a938-44ae-9e64-a298e40bae8f,Peter Mckay,2023-10-10,321.68,Slovenia
b1ba583a-e7f6-401c-8433-4c18f54252ba,Tammy Fox,2025-04-29,255.47,Bangladesh
f69c0632-e665-4fd6-b7ac-d59059bafdb7,Courtney Kelly,2024-09-28,156.82,Svalbard & Jan Mayen Islands
c4afcfdd-8f9e-4cad-840c-696b89355cd0,Nicole Luna,2024-12-13,137.31,Faroe Islands
8535b098-2606-493b-9856-4e410e411296,Steve Deleon,2020-07-17,164.97,Sri Lanka
4d70daa5-6cc5-4419-8c3f-a94cc5459113,Brianna Martin,2024-09-09,170.42,Trinidad and Tobago
0af6489c-6b6c-4c3e-854b-73933eed0f40,Christopher Herrera,2025-02-22,44.51,Congo
aa80aac3-0f9f-40e6-9183-9ff349f4decf,Mary Davies,2024-09-25,145.92,Liechtenstein
056e68ac-1719-41f6-a92f-8f557504e35c,Michael Thomas,2021-07-08,40.5,Mozambique
9ec46c04-2ae9-4872-9b8b-7ea88a5c3ffc,Beth Henderson,2021-01-06,358.07,Turkmenistan
9aa79f43-a894-4f0e-b52e-db661a0173ac,Krista Peterson,2024-08-22,57.39,Nigeria
fc0557dc-d9bd-4c38-b01e-c5414c4ae268,Derrick Martinez,2022-07-13,461.72,Sao Tome and Principe
ba3b4211-7abe-4e14-8748-d72963e82ed0,Connor Jones,2022-07-30,378.97,Haiti
a3004a32-f32b-45a7-a4f1-9e6626c6aaec,Michael Johnson,2022-11-17,196.07,Oman
7a8d15d9-9b77-450a-aea5-6a01222c3b93,Brandi Lane,2022-09-02,221.12,Palau
b1f6940a-a4cb-45f4-977e-906c21727975,Thomas Johnson,2020-10-03,127.22,Western Sahara
b2462ccf-17bf-4f97-a1f6-428b3e2f20fe,Melissa Palmer,2024-02-07,304.95,Micronesia
7cb71679-cb84-4016-aa60-31ceaa3e9b14,Terri Dixon,2025-05-19,304.13,Martinique
bd4a45c6-9f28-41c8-8354-a6ad94a275d5,Renee Brooks,2020-08-16,249.36,Malaysia
957e369c-5446-4c31-8ec8-0866c7512b80,Taylor Anderson,2022-07-18,207.96,Palau
6c7dbaec-b990-47b9-9b50-a5095f5a62fb,Megan Robinson,2023-07-15,349.55,North Macedonia
e25bd955-de25-4ece-90f0-855e417df981,Penny Hurley,2022-01-21,150.14,Montserrat
f8f1d183-c11d-40ab-990e-b04c92095ea1,Jake Benjamin,2021-11-09,256.28,Trinidad and Tobago
f11f99b1-6cb1-4270-8b6f-8415a54cd0e2,James Zimmerman,2022-04-25,471.11,Bhutan
29d4fcbb-8d16-4e11-9c1a-3a532f632ae9,Anthony Gibbs,2020-10-29,18.21,Hungary
a88ef760-e40a-4d5f-a3f6-a5f923522dde,Albert Harris,2024-10-30,92.49,Italy
e7e6653e-4d06-4b72-ba01-4533f65b5de8,Kristine Suarez,2024-01-13,237.1,Tajikistan
3791da7e-918b-409e-98c3-a7c04e8a9c97,Donald Long DDS,2025-04-03,286.77,Norway
27bd8aea-0bd3-4bbb-94a2-6dbee3f70127,Brenda Gonzalez,2020-07-27,366.56,Burundi
8f92d20b-d73f-40a7-93f1-6150f6a83f2e,Amanda Williams,2022-03-12,38.31,South Georgia and the South Sandwich Islands
406fb745-7b79-4d00-b48b-9d6532b0f141,Lee Buckley,2020-07-18,415.59,Tonga
a3cde206-639f-45c7-b609-2ddd39273538,Adrian Harrell MD,2024-07-28,467.07,Antigua and Barbuda
14f4575e-c5e9-439c-97d6-87a2bc27d352,Stanley Johnson,2023-09-21,498.6,Sweden
c582b911-2137-4bcc-888f-f5096049af64,James Hernandez,2021-09-12,421.71,Burundi
58a19186-616e-4659-aaa9-4a2e3ff3b600,Suzanne Smith,2024-09-26,253.0,South Africa
b8916b50-44a5-4b6e-8bff-b801b24c19fa,Elizabeth Irwin,2025-08-21,261.67,Iceland
84a77b7f-7e64-4002-8923-9962f098a14f,Yolanda Taylor,2023-06-05,480.47,Congo
4c05e1a8-1d4c-44be-b3e2-53f77bf58dcf,Sabrina Hurst,2025-03-13,173.9,Reunion
6a734073-2874-484a-9a15-cb010f3087ce,Hailey Thompson,2025-01-19,425.5,Guyana
8715418a-ce1a-4d62-96d6-a544db822b12,Michelle Martinez,2024-05-12,475.27,Namibia
bff79a95-4032-4321-9a76-5d7d3dafa8e6,Karen Roberts,2023-05-22,81.18,Iran
bc394469-3a6d-459a-9ab8-e63fa90fd7a1,John Chaney,2023-07-02,256.29,Grenada
b1853743-71eb-4c66-9627-09465ecce74f,Katrina Morgan,2022-06-14,303.82,Vanuatu
0292207e-266b-41d2-8b27-3534ded69f14,Sherry Austin,2021-08-01,301.0,Bangladesh
53723f46-1dca-48cd-85e0-48ab74a7d6d6,Ariana Sweeney,2022-07-24,432.87,Guyana
6484709a-b997-453c-9765-6a0c63e59766,Jason Melton,2020-07-30,227.12,Gabon
02ee5d75-b25c-4dbe-87cd-a6754c56d2e1,Ashley Nunez,2020-11-05,170.35,Brazil
38f8e648-8ca9-4a95-9fa0-5732c3b09d97,Cassandra Brown MD,2020-09-09,320.22,Maldives
184780b6-9363-4f1c-b397-e50d3b76391a,Jeffrey Hoffman,2020-06-09,260.12,Lithuania
550509b9-7ee1-4d5d-b978-1807f21d4a0d,Kayla Carlson,2023-04-02,79.81,Nigeria
a54ad938-f57c-4460-9cc4-1a44f2280465,Theresa Harrison,2020-01-07,271.11,Ethiopia
b859a9fe-e05d-4dca-a680-2bf59693d153,Dawn Fuentes,2022-02-27,462.53,Bhutan
501c57e8-d617-443a-aa20-8ca78c8a92a6,Paula Kirby,2020-07-08,403.12,Cape Verde
6e1086cc-5595-4197-bfec-da9725ad7c99,Heather Dudley,2024-05-26,436.77,Antarctica (the territory South of 60 deg S)
442fd5db-fe18-4452-94e2-81d59cb5a3bb,John Jones,2021-07-11,357.26,Ukraine
25164a09-489f-4130-80d4-92692282ba64,Kenneth Schmidt,2021-01-11,299.05,Anguilla
aa6b410e-cad0-4a08-a358-187b6161fa40,Paige Lester,2020-07-10,295.91,Holy See (Vatican City State)
67fc201e-2962-48d4-8ade-3ede3fca2305,Troy Bowman,2022-12-03,237.73,Mozambique
8a13eef3-cced-43d2-93a3-28e580aafdd8,James Anderson,2023-06-17,158.05,Ireland
501784d6-61ff-4400-be13-73bd84b0ee3e,Donna Glenn,2022-08-07,278.04,Malaysia
981a71e6-54ae-4162-ad96-57b9f22f53ce,Linda Cross,2021-01-08,208.53,Timor-Leste
a5c8590b-c0f5-4a13-b640-4304e1d526d2,Anthony Simmons,2024-12-09,265.34,Libyan Arab Jamahiriya
f378c0f7-f6a4-42dd-b1c4-a4c81d2f0e8b,Kimberly Parker,2020-07-22,64.76,Zambia
2f697ffc-0685-4774-83f5-51084defff65,Don Guzman,2020-03-01,192.39,Czech Republic
c0b0ea55-fafc-49ed-9d58-7161aaa3e354,Kyle Castro,2025-06-23,275.87,French Polynesia
bd5643fa-313b-4c87-a4cb-2f1055dcc045,Amy Fitzgerald,2020-04-19,323.57,Tunisia
95351669-ac7e-4e84-b0b9-7646d073472a,Angela Kennedy,2021-01-27,88.91,Grenada
64d3eb5f-c722-4901-8096-19e269fc3b0f,Stephanie Duran,2025-08-10,154.06,Sweden
8684b26f-eb78-4476-8cbc-a8bfc0da5e3f,Jodi Myers,2022-08-26,265.49,Tunisia
ab98ab8d-4ee4-4cf5-941a-f6597c6c9795,John Warren,2024-10-08,458.93,Bosnia and Herzegovina
0b95fcfe-632f-4157-8bbf-cd8fd291555c,Lisa Johnson,2023-10-29,80.08,Yemen
99e8de74-36b5-4280-b85b-259e3febcbad,Paul Anthony,2023-12-13,141.52,Reunion
d99515c4-0363-416d-aafa-74c92b6b553d,Mary Green,2025-04-14,225.13,Tajikistan
5f5316f9-1ed4-4dc1-af49-3cc2bdc1d222,Beth Moore,2023-10-11,422.73,Mauritius
835c3fd5-b5d6-40b3-b212-1aea35a62873,Diana Sullivan,2024-01-05,441.54,Liberia
7504f5d3-e436-48fe-b92e-5c9c39e8305c,Daniel Smith DDS,2024-01-26,153.1,Congo
0abffa26-8bbc-4df5-96db-707601080b30,Alicia Bowen,2021-08-19,368.74,British Indian Ocean Territory (Chagos Archipelago)
6d14202e-c30f-42de-80ad-26db51a75a78,Stephanie Mendoza,2024-04-06,308.33,Saint Pierre and Miquelon
9da420b8-0180-4a9f-826a-78c669b2e597,Marc Cabrera,2023-01-31,276.34,Ukraine
e9c0d4ff-96f0-4587-b892-a804ce31a637,Rachel Cantu,2022-03-27,108.79,Togo
b90f0cbb-d0cc-45ab-a714-d01fea60ebad,Aaron Taylor,2022-02-28,81.19,Paraguay
08ec4318-de3e-4ef6-8ad2-3238ebfb70a3,Mandy Anderson,2023-03-12,497.2,French Southern Territories
a8c82a88-5a6d-42f4-97dc-52cf43c2be1c,Danielle Stephens,2025-03-05,328.62,Myanmar
46c34ae9-853d-433a-945c-905a6dcf751e,Steven Johnson,2021-12-23,83.13,Nigeria
c4252f54-8aac-4078-938e-afd4ec91accd,Theresa Robinson,2024-12-10,219.05,Tajikistan
7769bee2-1278-4737-a884-288e5564792a,Cindy Taylor,2021-07-17,379.5,Cape Verde
58039dd9-319b-4ad7-a0cf-3473e7eae15e,Daniel Rivas,2023-12-24,128.07,Luxembourg
d9da259b-0272-442f-82ed-64767ef09bd2,Steven Miller,2025-07-05,428.83,Argentina
ec2cd89b-bcb6-44d1-b1b8-566ee4df700e,Donald Chavez,2022-08-09,405.41,Iran
ea03c70a-9374-4e53-aa40-51a0ffbfe291,Bobby Andersen,2024-02-13,459.48,Kenya
86337ea6-86e4-47a1-a68f-f612c5c6555e,John Ramirez,2023-09-26,425.35,Eritrea
c2710ff2-4c99-4049-8cb3-c9cb9cfb292e,Dakota Villanueva,2025-03-13,460.01,Saint Barthelemy
300a638b-009d-4638-abc8-bef25c9852a8,Jennifer Miller,2024-02-28,183.54,Austria
fd152a42-909d-4efb-acd0-6d7967333763,John Jones,2020-09-05,167.58,Mali
4cfe24e9-32c2-463f-9272-0d1213ec51fd,Shannon Gilbert,2021-09-09,246.89,Malta
1d7eedf2-d148-42b0-b16b-a67f1aa22e94,Patricia Lucas,2025-05-04,302.85,Angola
d3f34d8a-fb66-4073-be27-71872a29e4c8,Tammy Wolf,2022-08-21,231.58,Eritrea
91493e9a-9d0b-439b-9b5a-cb2afdc437cd,Charles Thomas,2022-05-13,138.07,Barbados
5f66b312-93b2-49ab-b874-1937cf67e969,Seth Murray,2022-07-24,65.91,Greece
d24ecf71-3df6-4b66-afd7-f71f27e3d196,Brenda Mclean,2024-04-01,374.1,Belgium
09c159b9-1268-4d82-8ae1-bfd95bfe4141,Kenneth Barnes,2021-06-18,419.63,Zambia
4ab56f40-f5db-4ea4-bfe0-0a1bdf264721,John Miller,2021-08-20,109.65,Vanuatu
a39f9c44-74e8-4b25-b388-ac5aa3e59808,Eric Roman,2020-06-04,86.16,Benin
9a63f100-b9fc-4171-812c-71261f624791,Tony Reyes,2023-12-02,277.56,Lithuania
0472eb3a-edc3-4a03-86e4-af4f93253114,Kimberly Moore,2025-06-25,494.12,Pakistan
43bf29aa-0f68-4208-9c11-0b0da7344e00,Tiffany Smith,2022-03-27,312.08,Nauru
7d1fcfbd-a351-4621-ae75-ac88a188bf7c,Jared Ellis,2021-03-06,455.4,Malaysia
e822ba05-a7b5-4f28-a6d1-ebdc0f457bf4,Jill Young,2021-05-04,320.11,Bhutan
45c55186-ac5d-4d41-8210-146bc18b31bc,Christopher Torres,2025-07-22,430.55,Mali
0d346bf6-974a-4d82-8a6d-1b2ad78b410e,Nathan Johnson,2024-06-09,94.2,Chile
d2cd4581-78a4-4147-930c-87af6734755d,Tracy Parker,2023-06-03,255.26,Burkina Faso
eafd2bc4-238c-4ea8-b048-a55c17b2add0,Amy Rice,2021-05-20,66.24,Holy See (Vatican City State)
aade2b68-c0d2-4b60-b801-3b3dc1f784b6,Pamela Bailey,2022-11-24,110.52,France
236a01cf-5546-4b3a-b60c-7ec77a0492f6,David Hardin PhD,2020-11-21,496.12,Guatemala
8cbb3b77-a41d-4f03-a9d3-75a6055718f9,James Parker,2025-08-24,490.35,Georgia
a7399a59-03d0-4c62-bde2-d8ad0facc7dc,Russell Dunn,2020-07-09,312.99,Sierra Leone
7c7ef95b-0e81-439a-aa55-388427a4f948,Sara Jones,2025-07-08,168.63,Panama
959cf8af-d98f-4191-93e3-6a11e515e83f,Annette Cook,2023-12-15,28.26,Egypt
67a0429f-fec6-411a-b68a-6f96d8ff0cfb,Karen Anderson,2021-06-08,361.13,Lithuania
42e3b896-c9a8-4ff2-bbf7-509999db2e4a,Jessica Simpson,2021-01-28,372.34,Colombia
7c8d7472-fa26-4a6d-9883-e64f962e2af7,Mark Schmitt,2024-01-02,437.6,French Southern Territories
e7d95def-0505-4ec3-8708-5a6630d01d9e,Jessica Morales,2021-10-08,67.44,Lebanon
511102f1-08fb-4463-a6d7-505fd12e300b,Jon Macdonald,2024-01-20,347.22,Korea
ca788017-e04c-42cc-8025-416e49f57b14,Kevin Davies MD,2023-01-13,496.27,Suriname
a074e879-cd7b-40d8-9257-07d4107a2277,Mary Mcfarland,2023-10-25,347.77,Chad
8334d105-d687-48a7-8285-7710e3a3bda2,Shannon Gutierrez,2025-02-26,74.01,Sri Lanka
fe763140-fffb-4b10-a4e8-378281e7f849,Jessica Murphy,2023-02-15,164.91,Lesotho
012ce12d-cee9-47c0-a930-f4e8ef80ee99,Elizabeth Wright,2024-10-13,248.58,Martinique
d8fbc9f7-dbae-4a0a-bcfe-38d872af429f,Michael Cook,2024-11-27,224.13,Iran
5d3236eb-ffab-4ac0-9d05-35ddf4d09680,James Roth,2020-07-14,469.45,French Southern Territories
760de704-ed1b-4809-9b92-69a64d93d48d,Dr. Rebecca Andrade,2020-11-06,428.81,Denmark
88c51937-ff4f-42cf-98d4-bd70cdd64f7d,Thomas Baker,2022-03-06,95.34,American Samoa
87a6766d-20fe-4ba6-96f3-b6121b2f14c2,Lori Owens,2024-11-12,81.39,El Salvador
50200b0d-0d29-4ed6-8e21-acf45c115688,Tyler Sanchez,2023-08-04,421.22,Greece
88337cf7-9de4-4ea0-acb5-06e3bc3b2288,Elizabeth Hernandez,2025-05-08,63.46,Cote d'Ivoire
e3f9e633-4d5a-4123-85d8-731035781958,Steven Ortiz,2022-04-10,411.17,Hungary
a1d12232-2b08-475d-b57f-864ca3dc3943,Travis Banks,2023-04-11,146.26,Dominica
dbde716d-029b-4430-bd9b-2738ff515187,Dylan Hernandez,2022-04-20,480.41,Gambia
63c2e2bf-463c-4b83-9e94-9746da2f63c6,Jason Richardson,2025-05-02,88.69,Falkland Islands (Malvinas)
868f54d1-066c-44c5-b2c9-7651ed2dda64,Danielle Walton,2022-05-07,135.97,Suriname
fa4fc1f4-2751-4586-8472-a508ab4039e3,Mr. Brandon Brown DDS,2024-10-11,365.1,Myanmar
0bb8b423-740d-4179-b089-d2cc711b110d,Donna Watkins,2020-04-01,446.13,Philippines
6cdfab7a-0d9d-4829-a642-2d412621e2a9,Debbie Cantrell,2022-10-25,194.51,Chile
abd6da1c-83c3-475e-ad69-0d68a049b37b,Kristina Marshall,2021-10-09,52.35,Czech Republic
7b4f22df-7a56-42c2-9447-df0e1934e7e3,Kathleen Crosby,2025-03-05,347.1,Macao
2043bee7-6c06-42db-a9fa-874c2426345e,Kevin Robinson,2020-11-09,376.82,Burundi
aa9eaaed-8d8a-4185-8b89-804ce36f00a2,Joshua Estes,2020-07-29,242.4,New Caledonia
7acc1349-ff03-4787-a315-8d4d12efaa15,Susan Walters,2021-07-01,113.39,Czech Republic
d7d5266e-77db-4f58-a76e-7d66a2459ee0,Mary Yates,2020-09-07,349.24,Guadeloupe
bc27f5b2-3970-4c8e-b88f-71ed6acf30cf,Alexander Rubio,2020-08-07,452.55,Mexico
3f10c16d-90fb-468e-9c43-ce58352a4c0b,Joseph Williams,2024-04-19,416.54,Nigeria
4b1f2765-0194-41e6-ac10-3916b7852a59,Aaron Cox,2024-01-12,20.03,Svalbard & Jan Mayen Islands
c07e23fc-7df5-4369-b9b8-421e7034d9cc,Lisa Greene,2020-08-27,35.77,Antarctica (the territory South of 60 deg S)
309953c5-0893-4963-8735-5815c15684f0,Steven George,2024-11-12,327.9,Palestinian Territory
fcd3f00a-217c-4210-be79-3b832fefbbbe,Chad Hickman,2022-01-16,322.98,Barbados
ad27323a-3cf7-4306-891d-d171fa8ff2a3,Karen Villa,2023-12-27,269.84,Marshall Islands
054b90f3-84ce-4aa2-b47b-b8ab87357ce8,Michael Gardner,2023-05-27,420.88,Angola
8ab9876a-c6ce-4ed3-ade9-25bd54743650,Brianna Gardner,2023-07-05,345.79,Haiti
6045d018-d4d0-4864-9fe8-c02b1aedd8a1,Tammy Bennett,2024-06-04,450.05,Morocco
703a0ca5-699f-44a5-b541-cc5f422923d3,Emily Boyd,2023-08-06,121.84,Burundi
370e260c-b1a1-449d-8188-7f8d4fb4f5e3,Anita Murphy,2024-12-01,231.69,Ireland
6960c3bc-571b-4c29-8429-abb1e5150fcc,Derek Lee,2024-07-27,226.58,Djibouti
0ac0a013-8bda-4b2f-873c-4d8207c19b61,Kelly Hubbard,2023-05-31,138.21,Saint Martin
21b55cf5-7a66-4325-bf23-0e490b656417,Matthew Hill,2022-10-03,119.02,Azerbaijan
dcbbd674-446c-4e2d-993f-a99b9cf3af45,Karen Townsend,2025-03-25,443.23,Rwanda
da7aa2bf-cae2-4747-a4e5-365356562212,Russell Johnson,2024-09-10,234.93,Cambodia
73b9eb95-a632-4490-9801-96871509adc0,Jessica Hardy,2022-04-30,337.48,United Kingdom
a9210e14-279c-4282-b216-5b769d14869e,Eddie Barry,2023-07-31,345.2,Isle of Man
328e87e7-e856-446b-9474-ff3cac3e10e2,Tony Williams,2024-03-04,10.01,Martinique
7ca4a29e-82ed-405b-aa6d-927f5d7427da,Jon Hensley,2022-01-21,253.87,Russian Federation
cabecf4f-10bc-454b-b0b5-16f6a832d2ef,Michelle Jackson,2023-02-19,60.29,Solomon Islands
e081b396-b584-4ef8-ad10-bcad4195e406,Scott Mullins,2024-02-20,318.12,San Marino
ef788856-95c5-4bca-8e7b-b7135b2b28cc,Jamie Torres,2020-02-22,84.25,Ecuador
f3340442-a5c4-4b72-abac-8d3ca13e3345,Sara Snyder,2024-05-01,242.46,Northern Mariana Islands
1370a0af-b342-4ca7-a50c-79504bed3f4d,Danielle Cruz,2020-04-16,109.33,India
24e0385b-3df1-4ecf-a08e-529576c9879b,Jeffery Sellers,2022-12-26,191.49,Vanuatu
af02dce9-9d62-4a5b-ab35-4fc4dbdb2d67,Nicole Adams,2024-10-26,225.58,Burkina Faso
0120a46b-009a-4da0-b9ca-97e7341e4ec7,Tiffany Flowers,2021-08-04,181.41,Guernsey
0194876c-4e13-40e7-a26e-ce1cf1a689dd,Leonard Howard,2025-05-16,190.57,Belgium
75d2cae1-8d99-4f87-a119-bfea9cc75594,Teresa Thompson,2024-09-27,305.25,Bulgaria
181624ad-4d5f-4c6b-9409-24496adc6d0c,Theresa Nelson,2023-10-10,317.09,France
e278cca6-9be6-4408-bd4f-58933b78b9b4,Katherine Hughes,2020-09-18,197.52,Saint Helena
0419e3e6-f03e-45ba-a6e0-8fdb069a5d4c,Matthew Harris,2023-12-03,23.24,Turkey
b5086591-5a7d-4ce4-b794-7e87d48b2888,Anthony Turner,2020-08-12,406.85,Antarctica (the territory South of 60 deg S)
3f450315-3322-48a6-9f0b-db71789e61f6,Kenneth Ward,2022-09-07,167.39,Tajikistan
1b3ed102-d155-4f7c-9b17-3ef0e3993ec7,Mark Smith,2025-01-31,157.79,China
fada546c-517c-4fc5-a4f3-f999bb682b68,Maria Guerrero,2022-07-31,393.04,Lithuania
8019333d-4284-49ac-9932-bc04cd1a8cb8,Jasmine Moran,2022-09-15,158.89,Andorra
0f4a2bb8-8284-42d0-9ae0-bf5407ec61b7,Richard Rodriguez,2022-03-05,439.06,Papua New Guinea
64e07f9e-8aba-4d21-b8b6-5b42b2591237,James Thompson,2022-11-15,363.29,Bosnia and Herzegovina
cb618572-4e04-45e1-9ed9-1cf4ef53d5a5,Christopher Butler,2021-04-29,371.11,Argentina
dcad2960-09bd-4cd5-a608-88c7d619b02f,Richard Patton,2022-05-21,265.91,South Africa
ac393dae-50b2-4206-9d2c-2570b274a702,Robert Garcia,2020-05-14,210.37,Saint Helena
40aa28ec-d187-4993-9564-6246efa3b17d,Tiffany King,2023-07-10,227.09,Slovenia
a047732f-69ff-4038-b598-5bedf6bd24e5,Lacey Lewis,2021-09-12,213.62,Mexico
49d82df2-c5c7-4ff2-a698-66439268f28b,Joseph Martin,2024-05-27,182.2,Zimbabwe
ee9c0afa-82fc-4652-836b-41903d8b9ec0,Ashley Walker,2022-08-20,322.92,Liechtenstein
ccb4cbfc-36c4-45d4-ab59-06582aa5af9f,Jennifer Lucas,2022-03-30,149.89,Bolivia
9374085f-cdac-4b7c-a77b-7896fcc5a71f,Heather Brown,2025-08-08,380.4,Guadeloupe
e62ac154-2a06-4d31-afea-0942d2318d5a,Ann Harris,2023-07-06,442.34,Comoros
c6b377c4-229a-481f-9179-4b8d342dffeb,Tiffany Collier,2024-07-19,391.95,Iran
4fcaa029-3453-4d44-abd0-64647873fb9c,Hunter Johnson,2022-01-04,386.1,Armenia
a8fce69a-0bb3-4d53-94bf-dac399e3159d,Mallory Davis,2024-12-18,252.21,Netherlands Antilles
f79de397-9d27-42c9-b648-f93e86549c8d,Miguel Hurst,2022-11-25,13.82,Burundi
6dfa460b-eb8e-451a-bc70-688b880c969d,David Peters,2021-08-19,300.24,Gabon
45dec9e3-9eee-4ed0-add8-cb6cce23da6e,Maureen Williams,2025-03-31,267.31,Vietnam
c51ae782-1dc0-4971-aed5-57a7523cb64f,Christopher Chang,2021-07-15,279.25,Togo
2edce422-e290-41fe-b221-5cadf4013f39,Lisa Lawson,2022-10-25,27.76,Bulgaria
62310aae-aa99-439b-b9bc-13f304b445dc,David Howell,2023-06-04,94.05,Syrian Arab Republic
fd74b90a-cdee-4093-9ee8-53a512b4f233,Luis Lindsey,2022-04-12,259.69,Poland
73af66d3-030f-40a5-a6c4-d3b8b30a5183,Marco Baxter,2020-10-12,215.36,Austria
a28300bf-99c5-49f3-a022-c3c773f14c96,Christina Sawyer,2021-03-05,247.56,Barbados
c6795672-fb6e-46c1-8e2e-23b09fdc3327,Karen Perez,2025-01-01,307.36,Thailand
8d5d1f4e-3a2d-4957-949b-33969271bf35,Tracy Ferguson,2020-01-29,334.27,Israel
6f409376-d4d6-4b8e-a3a3-21151119574b,Matthew Smith,2021-02-28,478.64,Rwanda
ee05a66c-1519-4d75-8f4d-e646d882c122,Nathan Fisher,2023-05-04,446.87,Vietnam
ee97432c-f763-4891-a89b-d27143e0d4ac,Ryan Smith,2020-08-21,72.15,British Virgin Islands
042aae20-d215-46a0-ba71-498981b0ace8,David Johnson,2022-07-11,466.65,United States Minor Outlying Islands
3c99dac4-c70a-4aac-9211-f4dcca36f2ae,Tracy Schultz,2025-01-16,12.1,Senegal
48eb26bd-bfae-4c9b-8bdd-10ec19435de2,Tammy Underwood,2021-03-02,141.02,Congo
0025d376-18fc-4d81-ae84-d887bd002ebc,Mariah Li,2020-03-14,290.78,Jersey
aa6b5507-0383-42c8-8efa-917636f56fe7,Evan Arroyo,2023-07-07,375.85,South Africa
ebc73536-f3de-4fd1-b009-ca28013e1626,Sharon Cobb,2022-05-22,252.97,Morocco
ec5642f4-3a14-4a48-9fac-ad0e1c4459a0,Christopher Miller,2023-09-04,27.92,Guyana
1c90284d-f101-4f74-b39e-8679ed6b74a0,Jessica Bradley,2020-04-04,95.55,France
35df1202-b949-4cca-b3ce-d0d5ffd7cdff,David Washington,2022-10-24,79.11,Andorra
57d0317a-d5e9-44da-be12-6fa99ca45ca2,Bethany Lee,2021-04-25,228.05,Eritrea
2ce882c9-278c-48d3-88f6-94cc1413faac,John Finley,2025-08-24,444.67,Sri Lanka
4dcf3151-573c-4f2f-a961-5c1ff5afe177,Jared Drake,2022-07-21,20.69,Cyprus
01388418-9224-4bc0-8274-faec644aae91,Logan Williams,2020-05-11,284.86,Saint Vincent and the Grenadines
8e735510-afb1-47e2-b9b4-b4ef66c58e38,Raymond Fernandez,2023-08-11,306.07,Lao People's Democratic Republic
9cbfddaa-ce16-4115-beaf-ebcb7ae02db9,Deborah Lam,2025-07-12,474.09,Guyana
22cd5766-56c5-48da-8ac0-dc626312883f,Timothy Gonzalez,2021-12-01,377.56,Belarus
0b7af6b1-3dbc-4ca0-8ae0-26026aa8fdff,Daniel Snow,2024-02-15,308.82,Timor-Leste
9b313c47-565e-4f16-beca-6c9f6ac45e0f,Patrick Myers,2025-03-06,497.1,Namibia
fbc71e54-99c6-4deb-9c81-0e2d08c43786,Debbie Romero,2021-02-13,180.89,New Zealand
358587fe-252d-4e4c-858e-187978ac9a6c,Kimberly Lewis,2024-06-07,289.36,Burundi
975638f0-08bf-44d6-8f02-74386345adab,Marisa Love,2022-09-17,416.42,Ecuador
f6dc2618-b126-4de5-9c02-527a25e6abdf,Erika Potts,2024-08-02,132.68,Panama
51fc0dc3-1b1b-4811-825c-b093690dc700,Elizabeth Jensen,2023-02-10,279.61,Guam
505fa19e-3fc3-4ea6-bca5-baa6e4774b69,Angela Stephens,2024-05-07,266.57,Cyprus
38b78d03-ff47-423a-a03f-8573062810ce,Samantha Jones,2022-09-29,218.49,Korea
81eb8695-02b5-4c43-a0d5-b1206dcb5d18,Stacey Barrett,2022-04-01,289.85,Bulgaria
c0105a0e-3611-4e0f-be11-9712b9d9ccde,Adriana Hopkins,2020-08-23,175.95,Niger
93bdc81d-e4b7-4438-b337-bc15d023f793,Amanda Smith,2024-03-30,189.45,Nauru
25eaecca-6987-4d3c-b106-d6495b842020,Sherri Castillo,2022-11-14,353.21,Sri Lanka
3819649f-8619-422a-8f62-d63d6117d63a,Michael Taylor,2024-12-13,452.74,Maldives
d767c1d9-0af7-4095-bbb2-74a6490ad74f,John Luna,2021-06-21,332.69,Gibraltar
10b8565f-14ee-4abd-9b3d-bd86a67793f9,Nathan Lynch,2022-07-20,44.86,Hungary
8225dd70-296d-4931-8e26-a388aeeed287,Paula Walters,2022-06-02,401.38,Christmas Island
c851d10a-f6fe-4d73-b634-6644a3073683,Cheryl White,2021-06-01,81.96,Spain
a5cce179-3540-485e-afed-e635ce51a5ee,Bryan Herrera,2021-10-25,474.05,Saint Pierre and Miquelon
155cde38-56b8-4873-bf82-6397a8055cd7,Patrick Schneider,2020-01-14,30.32,Botswana
0a62368b-76ac-4ff0-b6c8-2289e74121a5,Colin Mcdonald,2025-06-28,201.62,Zambia
